,Item_Outlet_Sales
2533,4020.7555867701917
2534,968.5763430366839
2535,1954.8635035209734
2536,1457.9786833938215
2537,914.3979996743253
2538,3809.222742340149
2539,3774.634441685411
2540,1293.90058778864
2541,982.8454208929065
2542,3889.731108822188
2543,3274.581068609023
2544,1939.1104644570219
2545,1201.5916924992348
2546,2963.301348385933
2547,5306.703131055921
2548,2314.9051600970206
2549,3196.5149723834206
2550,2903.706420327479
2551,3555.9546943827145
2552,3308.090844820008
2553,3203.728770119342
2554,634.6225485950167
2555,4118.681960188543
2556,3805.304711659931
2557,1670.9501168968618
2558,1588.7805835174563
2559,3224.9652626167717
2560,1989.4892321651166
2561,188.99385295967176
2562,3314.8894634926696
2563,1602.9022769784085
2564,2837.1221864549766
2565,2104.945185767158
2566,456.57434690864943
2567,4257.9882584938405
2568,539.7876339027027
2569,1232.7565215378866
2570,2190.8952736081465
2571,2122.8275303035052
2572,1654.830867341896
2573,1939.4394492381982
2574,3221.688077062008
2575,1190.2910112704074
2576,3272.9446313428907
2577,3199.5969357610497
2578,3841.3497129318885
2579,2303.5951785333355
2580,1639.919010824174
2581,2713.5429726104458
2582,783.8356232065823
2583,1495.69409299834
2584,386.3475410901092
2585,2113.9199490777137
2586,6149.189585357573
2587,3892.7203831624215
2588,4192.811390119441
2589,4864.972050875595
2590,2739.6789694819545
2591,1369.7858884957066
2592,1209.5967594334898
2593,1318.112355167892
2594,3050.822071030755
2595,1163.7799034500347
2596,3001.1176377696875
2597,335.9076487672883
2598,1305.5332132634583
2599,2195.815240703432
2600,321.8837119661281
2601,1756.2800325107376
2602,1781.2597893317393
2603,2465.4173434351796
2604,2057.371302643369
2605,342.34733951773035
2606,2102.506578139967
2607,2563.326909204838
2608,1764.4858056110772
2609,14.472801102894172
2610,744.6494178333163
2611,1751.8441552839124
2612,3389.3913686378105
2613,1709.099817562008
2614,1654.3420126116478
2615,2131.286985498766
2616,1431.5403032921122
2617,3706.243494103234
2618,3064.5509663067846
2619,1932.403397669671
2620,2624.6568201963264
2621,400.6850631261199
2622,326.95984262643634
2623,4054.250591967212
2624,3972.6730516087564
2625,289.2565244678001
2626,312.08498241910763
2627,1986.862602653713
2628,242.2260906917719
2629,1173.254562645752
2630,1925.0164474507244
2631,5455.144602175327
2632,1468.3002045662572
2633,2712.0031049715863
2634,6487.409210898354
2635,1621.7786339580573
2636,3162.2758090331336
2637,1380.6462340724809
2638,616.6280757881101
2639,2535.950416157375
2640,2759.794843021923
2641,457.84540401990284
2642,1574.0692270510292
2643,2971.3600556011284
2644,2590.850731335244
2645,1438.1727822020305
2646,2653.8627761357548
2647,1464.705806436212
2648,392.8749563079667
2649,6174.209134390645
2650,539.4293051596688
2651,3308.09743162052
2652,344.7833877282676
2653,3138.2643966934115
2654,4098.1800517458605
2655,3017.018022253909
2656,1656.8756836999346
2657,2903.332530102143
2658,2482.894922385979
2659,1780.5577837918588
2660,1075.2887908537787
2661,3159.9549614514817
2662,1220.6687793932815
2663,347.3559927933144
2664,927.0205384865543
2665,1986.862602653713
2666,4180.7953182447345
2667,1864.242223380416
2668,1849.7818098432438
2669,3302.118958087761
2670,2590.1311087767936
2671,1707.7383276972394
2672,1030.9749194282542
2673,1661.0242821094052
2674,1965.9272682204432
2675,2578.3053094703464
2676,1354.7935417503393
2677,250.07218991543752
2678,2117.347783736091
2679,2504.4454748275284
2680,593.6930419571056
2681,1370.6056306805456
2682,4292.4589514146
2683,2175.394429762595
2684,3064.5509663067846
2685,1925.3348715889576
2686,1736.9318283887728
2687,816.456070527874
2688,2036.4477685068068
2689,1361.2717498724976
2690,2899.8922379814803
2691,791.7457490559192
2692,1385.654887348065
2693,3998.059836323967
2694,401.7761286006411
2695,3094.5723283435063
2696,2149.831126352616
2697,2225.1412891873406
2698,5626.0562704642825
2699,2897.1423229061083
2700,1754.103899787359
2701,2661.0517519311875
2702,3852.3591026294216
2703,2575.5599103084173
2704,2611.3343767738706
2705,811.804855072825
2706,2578.3053094703464
2707,2822.7481066630685
2708,1492.6250751981968
2709,2502.7766424785455
2710,3044.9812841587755
2711,4050.6374915130714
2712,594.6095628415677
2713,2574.5066886066497
2714,3196.5149723834206
2715,2750.882685489203
2716,1983.7407346712837
2717,699.6045301187353
2718,1945.7471730682898
2719,1851.200978845252
2720,776.199986845478
2721,257.48414359159324
2722,3230.206340016484
2723,1772.5902330388262
2724,2670.8807994764015
2725,2773.3781710208905
2726,1465.62790339042
2727,209.522343457529
2728,2653.561199252745
2729,653.1448819311835
2730,3889.731108822188
2731,1852.2653191816437
2732,1969.6111265146753
2733,2323.47314766519
2734,3430.0507473570665
2735,1130.1946544151076
2736,3256.7331166606346
2737,2815.956074790919
2738,916.5582063314183
2739,1564.8202369123096
2740,783.9222550479092
2741,2923.368792498694
2742,1978.1282419959316
2743,2459.4538409541756
2744,2111.981237335685
2745,1730.663640521016
2746,3900.5534573304626
2747,3490.5489470086804
2748,667.5171760096976
2749,1631.8674407497267
2750,2593.5623434395748
2751,5.2905544113278475
2752,2900.6670037280173
2753,2759.38690979648
2754,778.9667271902546
2755,2303.202009045426
2756,1303.0883916545913
2757,2017.038410958061
2758,2930.8840128745837
2759,3233.81877751287
2760,293.2030064598828
2761,4160.115673303589
2762,3142.277679699552
2763,3484.7796011102337
2764,513.115835897865
2765,1052.8590061123732
2766,2624.4156428500874
2767,2535.91477720573
2768,1300.6989536302444
2769,1007.910551189759
2770,4057.098851944091
2771,317.6506948461859
2772,3852.3591026294216
2773,2111.981237335685
2774,2470.7626478125094
2775,2519.283234427125
2776,954.2868524047677
2777,2678.7273053055005
2778,502.00723196198936
2779,352.7339472574123
2780,2991.1786228525266
2781,5442.878470451852
2782,1536.9647473214095
2783,3293.6877934901822
2784,3202.7302473699046
2785,3121.914112212531
2786,2896.46343139279
2787,6178.786895705599
2788,328.28034573769213
2789,1588.3640437840681
2790,1924.6581187076906
2791,3138.2643966934115
2792,960.4145652617201
2793,6220.938841009205
2794,3221.688077062008
2795,411.5346391710247
2796,1061.4637288791807
2797,1280.3388097002535
2798,18.604694399106773
2799,138.09897418253348
2800,1920.1707646801212
2801,3859.090139020559
2802,2956.3124786426256
2803,3202.1070731725017
2804,2744.8678949744767
2805,3115.353254725816
2806,2906.0756289046426
2807,280.07427777623377
2808,1361.7202723355783
2809,3807.9926923160724
2810,2537.877279602199
2811,1670.8748189860705
2812,3957.2877760523256
2813,624.0714731115427
2814,2752.538598761776
2815,1291.8036327632844
2816,2525.96212060727
2817,2819.396366911582
2818,630.0956487639637
2819,313.4008417537357
2820,1564.7793644665137
2821,2695.185904574356
2822,4030.034381433743
2823,336.96799594402546
2824,3202.4654019155355
2825,3803.635879310948
2826,4377.824540835746
2827,319.57289240749003
2828,2652.2603541188355
2829,321.4155725255756
2830,299.0543705437111
2831,3156.6138683028717
2832,2888.2764554315872
2833,1726.0943930433107
2834,2762.8272019171427
2835,5687.639378708734
2836,286.19788089667156
2837,708.7004437365188
2838,3700.749714232791
2839,1320.2005124247414
2840,2668.30499611568
2841,922.462309040281
2842,3305.5592502084237
2843,274.8778116197384
2844,2561.3239961943455
2845,1799.857905986072
2846,685.5664905895622
2847,2284.7026878676984
2848,324.3245115526944
2849,985.5783955229049
2850,438.3194470420589
2851,218.04658676456646
2852,3197.5293118575464
2853,4379.382535642535
2854,3243.3636301823885
2855,849.3356912894376
2856,1677.9157650381874
2857,3873.930926791269
2858,716.7593912916518
2859,2891.723112842126
2860,2422.912362744568
2861,3104.267394873363
2862,280.75220574772806
2863,1202.0667920156698
2864,2271.2917245731874
2865,323.76725905390197
2866,1007.1135626635136
2867,1564.6462683954824
2868,4176.0073984146675
2869,5393.300069465072
2870,1020.3659804274577
2871,296.8770986930133
2872,748.9410071849668
2873,3183.1967173574585
2874,686.7123350069231
2875,3131.092108616909
2876,3913.510117231969
2877,3043.7081248189584
2878,2678.410918770004
2879,1671.9249808015834
2880,1088.2333774922502
2881,2127.7636203614943
2882,2865.554836416113
2883,4012.6470886652187
2884,3434.1420565710623
2885,650.3718165924528
2886,4054.617234212333
2887,1827.2752021785914
2888,3192.303200098657
2889,2582.666650309371
2890,3469.1565565192614
2891,793.1685610550264
2892,3635.7202301663974
2893,969.2513414447019
2894,654.4110556112676
2895,2314.9051600970206
2896,693.7173596960419
2897,346.5675500481997
2898,477.06721720849566
2899,2556.648527923941
2900,2548.373065687098
2901,779.2851513284877
2902,3139.894918190126
2903,3228.836054381712
2904,3853.315394272362
2905,213.03848788197575
2906,1456.7974438678061
2907,2678.451032069639
2908,2535.3016567435525
2909,998.0141580294539
2910,316.67632828208366
2911,5508.460062958394
2912,2890.816962602435
2913,1004.06621566603
2914,4173.63194356773
2915,3428.6112285822946
2916,430.72175063790644
2917,917.5506794819715
2918,618.4036268333049
2919,3220.350914091778
2920,2331.9396154157707
2921,365.31529973598015
2922,2815.1410432559164
2923,481.5563231540991
2924,2920.595409719217
2925,2810.024412554422
2926,625.194323383889
2927,3221.688077062008
2928,588.7412069321763
2929,665.4985239671948
2930,4239.984925374535
2931,2050.5532592030418
2932,895.9268615687565
2933,2101.8778498144043
2934,3286.064042077764
2935,1762.6631192359432
2936,3855.7993947500845
2937,2920.763950417843
2938,2111.981237335685
2939,1320.5588411677752
2940,2487.5917740733807
2941,1725.1894880129626
2942,2662.042109338754
2943,2614.7746688945335
2944,3305.5592502084237
2945,1480.0569730877583
2946,1939.8823740711716
2947,3075.5147280148412
2948,1401.0420509299618
2949,787.1353174619109
2950,4187.0130570670535
2951,3220.449291034624
2952,3826.8460567135694
2953,1709.882878361055
2954,2669.6315356913083
2955,3260.1734087812974
2956,1258.8821016272286
2957,627.8701345920002
2958,2640.947824819374
2959,888.4799738134033
2960,3864.1199155239847
2961,1470.182707424206
2962,1529.8962212406961
2963,1364.4427033263728
2964,823.9749761469727
2965,1790.1795823545478
2966,3572.1267822470595
2967,3920.8970674509155
2968,526.1851399651614
2969,1139.3195832731153
2970,2880.319957647882
2971,3857.33074439951
2972,3275.377466457187
2973,3922.5758919099185
2974,308.5290297394289
2975,1668.1314526363724
2976,886.3777888855745
2977,3497.804321853845
2978,3790.462834122825
2979,271.9672482053037
2980,2671.340355086554
2981,3159.6245526915523
2982,269.76874224511437
2983,216.91000213694556
2984,747.5014884101951
2985,1996.4505346740664
2986,3847.5701959823928
2987,2978.5669842750463
2988,3199.9552645040835
2989,323.4632441771678
2990,3900.5534573304626
2991,638.8952690280651
2992,797.4808106806029
2993,2064.758252862315
2994,675.5285338173036
2995,2496.8209533156073
2996,2604.226457587805
2997,2997.410900383598
2998,2000.4685675327714
2999,4187.68486963682
3000,1125.8654967291611
3001,3971.17725367143
3002,1939.4394492381982
3003,3976.1133437294193
3004,3985.334809026262
3005,2661.8656958908364
3006,2118.2889611657765
3007,2519.595553758554
3008,3623.789065249547
3009,5233.104166754857
3010,5457.082044857077
3011,1709.882878361055
3012,1738.928953428092
3013,5411.051950243115
3014,2557.8181553411496
3015,919.0220169196184
3016,3645.7039159587725
3017,583.0060874241225
3018,3024.892240438841
3019,2524.5800395985552
3020,4086.9251595503983
3021,2047.1129670823786
3022,1931.009197200401
3023,389.6409295827425
3024,3131.450437359943
3025,3131.450437359943
3026,3657.1198292297263
3027,162.71896342484263
3028,348.1035199624753
3029,1452.5298883860146
3030,2201.280200309685
3031,284.17445161361843
3032,2016.4018142818147
3033,2522.723526547788
3034,477.8996566934463
3035,2071.794304430842
3036,1718.7315990554105
3037,3565.848170183039
3038,1070.4456079185104
3039,1678.6953958588422
3040,2503.8131707327448
3041,946.4193871445509
3042,2603.299140796604
3043,3383.3166323290234
3044,3200.712519373658
3045,2539.1337973827126
3046,3962.7438572511733
3047,219.87009863043986
3048,3249.486454248314
3049,1149.475554235971
3050,1935.9991571175356
3051,912.8005851058451
3052,2687.1227381123635
3053,1483.4763240832494
3054,1828.1732400911767
3055,1429.6342589200178
3056,3889.731108822188
3057,6617.5872530935685
3058,1065.4589314284942
3059,2648.4292131189586
3060,19.48145437847822
3061,3271.970600337772
3062,672.224373126029
3063,1824.8871911967365
3064,287.01845409216594
3065,2427.9295535824144
3066,614.9769280835152
3067,197.06393679174045
3068,1796.85127727943
3069,900.7287772180515
3070,1341.9342987182742
3071,1227.9543936950179
3072,682.5376728132126
3073,675.674872673919
3074,701.6727888974997
3075,3223.5382263983383
3076,5473.394874812733
3077,5405.524256899684
3078,1120.8838971517487
3079,1384.830536247706
3080,2561.65628801198
3081,1779.5881884417172
3082,4961.064792220641
3083,716.5325273785719
3084,1809.779118246856
3085,56.05354813881279
3086,2178.571223630945
3087,301.4684445559893
3088,5316.991734211288
3089,1276.9199452204634
3090,2200.921871566651
3091,1029.5240207200243
3092,2672.113048773162
3093,2893.5299058552396
3094,2108.3940710895636
3095,1997.0282754121088
3096,303.856943655358
3097,3205.9056940361984
3098,3913.510117231969
3099,2859.73451633989
3100,3300.013850776557
3101,2086.917571293987
3102,2320.1519123814955
3103,4041.9433112573747
3104,1996.4505346740664
3105,2856.3908710130536
3106,2141.502885260829
3107,696.7920920238794
3108,3839.7129003348205
3109,347.7451912194414
3110,611.2940201567377
3111,301.2605379924611
3112,848.6543586744374
3113,2339.8409054413187
3114,8663.740521814754
3115,1104.6240383965826
3116,3268.1124650310244
3117,605.958311611149
3118,3003.9726339788504
3119,890.8637466799397
3120,3275.1457385531344
3121,4961.064792220641
3122,822.8479287551484
3123,3976.1133437294193
3124,1193.9635604338055
3125,297.7054698640468
3126,2530.949864511646
3127,3597.797146435765
3128,3164.0217474700116
3129,2071.794304430842
3130,2068.2563481580337
3131,3773.8331419761703
3132,3903.2215140766025
3133,2538.864238316631
3134,2286.967105467158
3135,2838.911884607921
3136,2859.1185925499854
3137,1030.299852925628
3138,3859.238466545484
3139,1379.6094606793406
3140,2901.2480356066762
3141,6089.332285466128
3142,3148.673315095592
3143,663.8105366259056
3144,4109.17228892727
3145,983.5251086373048
3146,3847.5701959823928
3147,1333.894738193701
3148,3837.5330112465526
3149,478.175160198599
3150,2875.8674046561423
3151,768.0938626104947
3152,152.3473949046585
3153,3996.052722636986
3154,1477.1361601569245
3155,641.5226768380726
3156,5581.035345289401
3157,2848.5923750268867
3158,1987.9934342277904
3159,611.6523488997716
3160,6144.983603560338
3161,2201.280200309685
3162,4177.440225107963
3163,289.2565244678001
3164,3205.9056940361984
3165,892.4748985262877
3166,3216.7519870040187
3167,499.2480043926252
3168,5993.651009697367
3169,3115.103556588272
3170,3801.864419539268
3171,1327.5112969308004
3172,3987.3601708220317
3173,1276.4365904251574
3174,916.4964539210812
3175,2314.9051600970206
3176,2155.6055852134964
3177,1926.8163426987112
3178,3484.7796011102337
3179,3579.5540869498805
3180,2060.476748178807
3181,1377.0652421386017
3182,682.5376728132126
3183,721.9991420834914
3184,3995.8734360343205
3185,3173.4071383065384
3186,801.8047745777184
3187,2659.687002169041
3188,3449.7522561934597
3189,1690.9326179412112
3190,2924.1533734620443
3191,1739.2802040563784
3192,1790.1795823545478
3193,2509.550934438306
3194,3484.4212723672
3195,1017.3110792802287
3196,1520.8909111511337
3197,2577.867802694236
3198,1763.7265122802216
3199,2940.2259607403116
3200,1718.9395888577735
3201,2516.753361311698
3202,2127.7636203614943
3203,3523.785025205896
3204,2856.3908710130536
3205,425.28193252251515
3206,321.8967848978677
3207,267.2726695965939
3208,311.87216904118554
3209,539.7876339027027
3210,2093.759614684515
3211,3216.7519870040187
3212,1188.250721700489
3213,910.0468744706293
3214,1920.7103765767633
3215,2969.528736980429
3216,2596.4655554088154
3217,2752.538598761776
3218,1579.643880997726
3219,3226.9967901466184
3220,1733.839672005291
3221,628.7437618800019
3222,574.0898080805932
3223,728.5874031070849
3224,4112.668703727768
3225,1365.8367571521483
3226,1562.7056456347864
3227,2150.8971418370747
3228,2150.555670056843
3229,2351.1445903385693
3230,1139.3066700290005
3231,17.913093223556828
3232,2844.2643977052985
3233,3900.451518407551
3234,2827.174825455397
3235,6412.36162261117
3236,706.547141166242
3237,2503.8131707327448
3238,2534.390156632309
3239,385.1263868321122
3240,2088.5405922383643
3241,333.98486505075834
3242,1361.875878938284
3243,4247.231819736637
3244,2675.9513252854117
3245,449.5116701423914
3246,2828.0338940961915
3247,3913.1517884889354
3248,1588.3640437840681
3249,2068.3540123101793
3250,2548.327799469472
3251,2117.4750172061276
3252,2723.64388771589
3253,716.4010625486179
3254,2452.066890735229
3255,1757.5017799353077
3256,1942.5608907127876
3257,146.09749574946954
3258,3109.269735689701
3259,3467.4833384187605
3260,1861.7732096067775
3261,2410.6478125463163
3262,1111.1053256734758
3263,941.369174667176
3264,296.45238800071706
3265,817.7184580227957
3266,662.9943554046818
3267,421.35628435719786
3268,3280.0818286111235
3269,672.5827018690629
3270,2885.5959810072945
3271,577.8014902933182
3272,1041.7627692260623
3273,2752.538598761776
3274,3801.9760088817566
3275,2452.702550459479
3276,2809.219523742084
3277,2175.394429762595
3278,3696.877204015237
3279,2308.900362563632
3280,297.94664721028596
3281,606.716258841783
3282,240.09548026567035
3283,3715.953019940956
3284,3662.748676743034
3285,2111.981237335685
3286,1915.6604408284172
3287,3710.0559965690527
3288,3388.534266173034
3289,2714.7800038298064
3290,2282.031015409169
3291,2938.4801559028883
3292,164.05974654979127
3293,3913.1517884889354
3294,319.36170553520594
3295,2898.396440044154
3296,3789.208700132564
3297,2430.704895284685
3298,1074.2801528920968
3299,2097.1999068051778
3300,916.2539069360685
3301,1686.7324999226707
3302,2509.47936135328
3303,1975.8575674980927
3304,3827.026437909541
3305,2838.30377187152
3306,2557.785699432025
3307,3317.236293570178
3308,1710.7601462031703
3309,2571.513277598197
3310,1661.0242821094052
3311,3375.9117273608053
3312,4235.861616503062
3313,329.72480070550137
3314,4142.3837951004025
3315,730.8478627778469
3316,521.7236979879866
3317,2115.1482539924014
3318,1767.4706056758082
3319,365.4133043202959
3320,3052.4673991850286
3321,3057.4619575165757
3322,2653.8627761357548
3323,4183.618188033177
3324,2129.4507563937377
3325,312.45195330027775
3326,3258.5292833190465
3327,2318.806227153864
3328,4028.6681516398407
3329,3917.4567753302526
3330,3151.6880994455555
3331,2538.864238316631
3332,5292.257911000342
3333,4194.4487504696735
3334,1427.2605936307207
3335,2431.8487403384397
3336,1220.7476414944617
3337,714.5250672883826
3338,2155.964098630536
3339,573.2891659181981
3340,7.389008658083732
3341,2849.0132348186066
3342,1330.506001024762
3343,2533.6328243945695
3344,1935.9991571175356
3345,3426.6104552364036
3346,260.3449520733707
3347,3392.9712669087703
3348,3696.178283517139
3349,618.2114485483969
3350,1449.9729752091362
3351,305.08873761876623
3352,3847.4230125714325
3353,4286.247976472788
3354,691.1342549155773
3355,3164.972886317566
3356,1006.9701280116217
3357,2037.6835868661578
3358,3221.688077062008
3359,946.4592917493517
3360,575.8000574200435
3361,2607.712340749908
3362,1560.8399924383884
3363,1627.5366444694023
3364,297.94664721028596
3365,541.53153312798
3366,5507.304512035765
3367,3716.1737685155667
3368,1683.2140470149172
3369,1005.7450123102433
3370,1553.8185964257812
3371,828.6090593324622
3372,745.432183044737
3373,1407.4934106362264
3374,5269.346769032747
3375,2828.377963729291
3376,2046.9264059640934
3377,2781.785733768955
3378,337.1506934982549
3379,1748.9074073597583
3380,5025.4780331202755
3381,2585.991115793761
3382,822.294713559921
3383,342.44108200748894
3384,2876.2824109083685
3385,1790.1795823545478
3386,2644.4098256769853
3387,4151.741963206354
3388,2924.730440532667
3389,2080.84993051801
3390,511.1413724270536
3391,1425.9180308428754
3392,4110.76239287033
3393,1020.6189040141682
3394,2982.9653472397736
3395,1428.633101607276
3396,1688.2248299265837
3397,2672.829883810822
3398,3279.566830422409
3399,6043.241119035796
3400,316.91750562832294
3401,736.2487158306841
3402,2053.931010522706
3403,1424.1387256482913
3404,2286.967105467158
3405,3818.636949454434
3406,1664.1218857352928
3407,2499.3028468810408
3408,1820.221656678324
3409,2966.0884448597662
3410,2117.4750172061276
3411,5627.639439819362
3412,3860.0899105406424
3413,1538.4995988515855
3414,3976.1133437294193
3415,2212.8409185774412
3416,1653.1305016313559
3417,3224.1559666736057
3418,1436.225773938194
3419,946.4592917493517
3420,3224.3736878588184
3421,628.273000278753
3422,1644.4604141075818
3423,1789.821253611514
3424,2587.985899846678
3425,3640.920971618964
3426,3413.297124599124
3427,1400.8422153560805
3428,2122.28387379408
3429,2522.650070747027
3430,2046.7363716621728
3431,2979.359766732095
3432,1365.5057852086345
3433,1355.1957473924278
3434,350.44146882268694
3435,1715.2913069347478
3436,1652.2951997514178
3437,5942.230103269794
3438,717.1958540575023
3439,4056.1823310596296
3440,3853.315394272362
3441,1520.8909111511337
3442,795.8848416959986
3443,2200.921871566651
3444,2594.224398548049
3445,2783.1033866411644
3446,2177.501191899904
3447,1564.889988087603
3448,812.1929539025884
3449,4155.188857473083
3450,2111.472507303962
3451,1483.415996878273
3452,3440.3182445153943
3453,2105.4677097705735
3454,3113.0540974434634
3455,2854.9513522382817
3456,2120.5295943694537
3457,3460.788355852189
3458,1410.1930968702181
3459,6075.607524814982
3460,682.9313231112247
3461,2030.3529438013834
3462,59.493840259475455
3463,3357.47055325997
3464,2101.5195210713705
3465,729.589861253813
3466,3171.750520711113
3467,1325.8306201816945
3468,319.86789540662596
3469,2627.9535320858113
3470,1512.6830575156125
3471,2681.948210624011
3472,2956.3124786426256
3473,132.2162090405924
3474,1269.470876041194
3475,2644.388116940037
3476,1743.5117458257644
3477,3141.3002513447836
3478,1259.9077892748178
3479,2103.9846119517133
3480,895.8864508214039
3481,651.554547415144
3482,6207.8943283309145
3483,1718.7315990554105
3484,1377.3741517118058
3485,2533.6328243945695
3486,2980.8555646694213
3487,885.5570151130769
3488,306.65139768671224
3489,2990.9778852849513
3490,533.2314565722891
3491,3468.9972180844243
3492,1732.3375639344688
3493,1687.0908286657045
3494,793.9308704619938
3495,2512.978467769541
3496,3998.324575905301
3497,897.5529176169191
3498,4019.0057147990124
3499,1978.0138819593576
3500,4286.946386165941
3501,870.5493964481601
3502,325.1355597442255
3503,2665.192144042571
3504,1100.1702712202
3505,2854.7784751348
3506,2859.6397780466855
3507,4294.617089953241
3508,2140.3975189748558
3509,2560.976085551301
3510,969.2513414447019
3511,3161.9174802901
3512,1459.3106938814026
3513,3219.4717754630055
3514,483.09241931144714
3515,63.44049835775914
3516,1377.556021024631
3517,4968.451742439586
3518,3329.158109080486
3519,4122.122252309206
3520,3965.426389196436
3521,2530.340408157179
3522,2838.911884607921
3523,3783.2161717105046
3524,3355.064329220467
3525,4160.474886027197
3526,4286.247976472788
3527,2406.0336781845754
3528,2304.551686549796
3529,3991.085673501256
3530,2406.186595951718
3531,3215.3249507855853
3532,1500.2237256303197
3533,3205.9056940361984
3534,4312.9188985485525
3535,3200.9696039782093
3536,329.90016517748643
3537,5676.952424175751
3538,685.169192178181
3539,3042.4693387915745
3540,3014.0064483160804
3541,633.6798519379905
3542,1631.372427835369
3543,2127.7636203614943
3544,999.0804505361133
3545,1777.3827529490095
3546,2097.5582355482115
3547,2512.6201390265073
3548,1706.4425862403923
3549,1220.1310833337852
3550,1351.3577227560797
3551,3071.937916525731
3552,2669.3895916901592
3553,619.968774786105
3554,1394.875791401428
3555,595.6441414858267
3556,2920.5294750543426
3557,347.3559927933144
3558,680.4840616749582
3559,3189.28094639138
3560,4209.720481042598
3561,1334.861335577027
3562,3323.167640175604
3563,1026.7729804422088
3564,2653.381048143888
3565,1553.4131376146413
3566,308.5290297394289
3567,1998.5420169611318
3568,1851.6818358135292
3569,2900.6670037280173
3570,615.454040749025
3571,2530.468805509768
3572,3138.1309789133925
3573,2874.3326623518506
3574,3070.923814225402
3575,278.4281073360995
3576,6141.378203928406
3577,3218.205537141491
3578,2960.284444450362
3579,1361.4233839889794
3580,1885.5999740872824
3581,4119.668589452973
3582,5316.991734211288
3583,3607.577550567291
3584,1759.625251723323
3585,2296.0063818455596
3586,952.7758673309683
3587,1973.2819446394465
3588,2256.962653168089
3589,2967.5697598508386
3590,1014.8186378586175
3591,2891.590346213762
3592,980.2306973728388
3593,1827.2734052351452
3594,1354.9904641843282
3595,735.016415300429
3596,270.28646575676225
3597,4212.045589454172
3598,4002.8475965375474
3599,1699.0550350606782
3600,560.2005120936861
3601,2538.864238316631
3602,1772.1322447078128
3603,1591.8043359047308
3604,59.493840259475455
3605,2531.9877659613776
3606,1912.1014961343444
3607,779.0570604563767
3608,389.6409295827425
3609,3180.526081670541
3610,2186.817464650236
3611,3814.6039339916756
3612,3285.2841533274927
3613,305.73595791923447
3614,982.7233632068575
3615,1963.5273564221868
3616,3544.62868459005
3617,1767.8344328784328
3618,1134.7315369394387
3619,6925.510187017961
3620,5222.877697630102
3621,2121.854869672174
3622,3934.0890347968507
3623,2557.535793430638
3624,4182.039491445798
3625,1469.1829715188344
3626,2558.4931008235994
3627,2170.1658263951517
3628,292.05283728424047
3629,4056.2759057574626
3630,1563.801886245326
3631,2528.5756351612645
3632,557.1842613480027
3633,3802.4329965702523
3634,2538.864238316631
3635,382.0113236587449
3636,3678.9486438144395
3637,3183.204950137115
3638,271.43751949907573
3639,2514.1225392944984
3640,3771.1571105356475
3641,689.758579227769
3642,984.8522065063968
3643,1596.069418141248
3644,4284.640384592479
3645,1498.8159609807694
3646,787.5862892028254
3647,2334.759079158294
3648,1252.6575820153764
3649,2842.526122808444
3650,1404.0531185155637
3651,3256.7331166606346
3652,2915.911810358612
3653,3196.5149723834206
3654,2253.685722406402
3655,2541.707400993224
3656,2691.53739286142
3657,946.1009630063178
3658,2201.280200309685
3659,1939.0811204951644
3660,3686.890862543814
3661,5025.101476777946
3662,2903.643532235099
3663,2482.5365936429453
3664,280.5804676476538
3665,3386.014374587408
3666,3237.898070113502
3667,297.94664721028596
3668,523.1244513119497
3669,1339.224899609009
3670,646.4782046957272
3671,323.0131845281527
3672,2953.961873978587
3673,2736.5662999419283
3674,2675.2414221433974
3675,4067.618060117523
3676,1260.2661180178516
3677,1680.1643080019214
3678,2166.083107550877
3679,354.0504305522637
3680,3076.2763273227797
3681,3202.4654019155355
3682,1924.6581187076906
3683,315.6400505475219
3684,1614.1550797068046
3685,3657.1198292297263
3686,1730.0778173322485
3687,3253.5684863743254
3688,2311.0700496584486
3689,2488.782836180785
3690,3700.4951938576714
3691,3137.190629374182
3692,4238.316093025552
3693,1412.122829746903
3694,2672.829883810822
3695,1266.935493087518
3696,817.1094379764239
3697,2860.7906864661477
3698,4022.153679662466
3699,1004.1809891958983
3700,2902.4671208237974
3701,1802.7628844606882
3702,3432.322080586916
3703,510.9388579071703
3704,3481.861556127263
3705,874.194410665469
3706,2194.4881684375355
3707,1523.4626783374297
3708,1341.7590046966518
3709,2287.819885625343
3710,1764.2938118074571
3711,1958.7451974012806
3712,1538.9761003015706
3713,3310.257636915472
3714,3819.5737043038866
3715,3280.0818286111235
3716,1299.6762608544768
3717,5691.60183250083
3718,2660.2035068396863
3719,5459.534792764729
3720,833.6436897337865
3721,3423.8534534156956
3722,2674.6122979063075
3723,2036.315890432912
3724,589.1023906884172
3725,2500.552274643727
3726,2505.6042763400224
3727,3853.315394272362
3728,639.8135539168348
3729,1776.8774175532342
3730,2628.3358927327354
3731,1987.1810267919464
3732,812.9754915921817
3733,2637.3361770846277
3734,470.57460948943844
3735,583.4552743613019
3736,2624.863214000996
3737,3449.0427478077136
3738,2864.97702610863
3739,2647.6247802399944
3740,1068.562769271489
3741,539.7876339027027
3742,798.8339752645065
3743,3879.4425056668215
3744,3884.5300200570523
3745,2159.4043907511987
3746,352.91488801461776
3747,1885.1479386841145
3748,1409.625779301182
3749,2180.527414259533
3750,351.7128057984389
3751,3229.075027280954
3752,3102.101876368074
3753,2273.9698407949013
3754,1995.984101449105
3755,1903.1989444680496
3756,637.3219696382425
