,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Numbered_Item_Fat_Content,Breads,Breakfast,Canned,Dairy,Frozen Foods,Fruits and Vegetables,Hard Drinks,Health and Hygiene,Household,Meat,Others,Seafood,Snack Foods,Soft Drinks,Starchy Foods
4329,15.1,0.157154813,62.2194,1998,2,3,-1.0,185.7582,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4330,6.03,0.022832115,176.7028,2007,2,2,1.0,1416.8224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4331,7.68,0.070900282,192.6162,1997,3,1,1.0,5580.0698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4332,20.0,0.028180789,46.8744,2002,2,2,1.0,905.488,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4333,15.85,0.136497913,96.3094,1997,3,1,1.0,2856.282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4334,15.2,0.162462044,117.6492,1998,2,3,-1.0,347.5476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4335,12.15,0.0,164.7184,1997,3,1,1.0,3962.8416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,19.35,0.118080437,222.6088,2004,3,2,1.0,6040.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4337,12.857645184135976,0.017466284,45.4718,1985,2,3,3.0,1323.6104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4338,12.857645184135976,0.031073804,157.5604,1985,2,3,3.0,5704.5744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4339,8.85,0.113302223,125.1388,2007,2,2,1.0,1114.5492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4340,19.85,0.025968706,49.5376,1997,3,1,1.0,1006.6896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4341,19.1,0.045400017,38.8138,2002,2,2,1.0,690.4346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4342,17.0,0.126958147,125.8362,2007,2,2,1.0,2516.724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4343,11.15,0.105307659,102.0648,1997,3,1,1.0,1038.648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,12.35,0.038500421,110.757,1997,3,1,1.0,1208.427,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4345,20.85,0.02137305,103.3306,2002,2,2,1.0,522.653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4346,12.857645184135976,0.0,255.7988,1985,2,3,3.0,9251.9568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4347,7.035,0.0,263.291,1998,2,3,-1.0,525.982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4348,4.785,0.09297084,122.0098,2009,2,3,2.0,2048.6666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,12.857645184135976,0.088839949,254.2672,1985,2,3,3.0,10993.6896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4350,17.25,0.209600084,40.348,1998,2,3,-1.0,39.948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,9.3,0.033505804,153.4314,2002,2,2,1.0,2482.1024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4352,17.25,0.072986772,78.8986,2002,2,2,1.0,1635.8706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4353,17.85,0.024961677,153.1998,2007,2,2,1.0,3383.5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4354,12.857645184135976,0.092433518,101.6674,1985,2,3,3.0,1426.1436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4355,9.8,0.026081567,217.585,2004,3,2,1.0,4327.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4356,18.85,0.09079168,127.1336,1987,1,3,1.0,3579.3408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4357,9.695,0.113917889,158.2604,2004,3,2,1.0,2693.8268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4358,10.0,0.045928229,138.118,1999,2,1,1.0,1957.452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4359,16.6,0.135620265,172.9422,1987,1,3,1.0,2931.5174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4360,18.25,0.077709902,259.6962,2004,3,2,1.0,5438.9202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4361,5.82,0.134975628,170.579,1998,2,3,-1.0,509.337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4362,9.31,0.037955094,62.151,1997,3,1,1.0,1201.769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4363,18.25,0.076125668,214.0218,2002,2,2,1.0,2564.6616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4364,19.7,0.067039526,178.337,1999,2,1,1.0,1411.496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4365,6.865,0.014021626,127.1652,2002,2,2,1.0,1291.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4366,11.35,0.023358738,184.4608,1999,2,1,1.0,4042.7376,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4367,17.7,0.029933275,169.0816,2004,3,2,1.0,5201.2296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4368,12.857645184135976,0.111777297,124.6046,1985,2,3,3.0,2863.6058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4369,20.85,0.032448523,177.866,1997,3,1,1.0,1078.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,17.25,0.047266211,97.0068,1997,3,1,1.0,1846.9292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4371,15.35,0.01404119,38.419,1999,2,1,1.0,476.047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4372,13.65,0.04917754,151.805,1987,1,3,1.0,2696.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4373,15.2,0.020280476,49.1034,1998,2,3,-1.0,194.4136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4374,6.38,0.031962866,178.0344,2002,2,2,1.0,535.3032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4375,12.857645184135976,0.054376275,56.293,1985,2,3,3.0,2546.685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4376,6.905,0.063850971,97.2726,1998,2,3,-1.0,195.7452,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4377,12.857645184135976,0.060154968,110.1544,1985,3,1,-1.0,111.8544,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4378,12.857645184135976,0.134441765,183.9924,1985,2,3,3.0,6478.234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4379,15.7,0.03067808,44.777,1987,1,3,1.0,605.878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4380,15.2,0.103758647,177.0054,2004,3,2,1.0,2976.7918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4381,12.857645184135976,0.136701678,182.1608,1985,2,3,3.0,5880.3456,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4382,12.857645184135976,0.308145448,222.0772,1985,3,1,-1.0,889.5088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4383,12.857645184135976,0.074806196,112.9176,1985,2,3,3.0,3435.528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4384,8.355,0.013926425,93.0462,2004,3,2,1.0,1110.5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,12.15,0.006754117,122.173,1987,1,3,1.0,2586.633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4386,13.35,0.0,238.7564,2009,2,3,2.0,1906.8512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4387,17.0,0.052209303,122.373,1997,3,1,1.0,2586.633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4388,17.35,0.041538713,93.1804,1999,2,1,1.0,1378.206,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4389,12.857645184135976,0.13064231,88.383,1985,3,1,-1.0,89.883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4390,9.1,0.055382616,115.0518,1987,1,3,1.0,683.1108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4391,6.13,0.0,54.1298,1997,3,1,1.0,1348.245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4392,12.857645184135976,0.041970938,55.4272,1985,3,1,-1.0,111.8544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4393,19.2,0.005583951,226.9062,1987,1,3,1.0,4514.124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4394,8.895,0.075757177,233.8616,2009,2,3,2.0,937.4464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4395,19.75,0.012467648,188.1872,1999,2,1,1.0,2458.1336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4396,10.895,0.137368051,264.3568,2009,2,3,2.0,4745.8224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4397,12.857645184135976,0.092933158,91.0146,1985,2,3,3.0,3466.1548,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4398,10.3,0.117593973,154.463,2007,2,2,1.0,2503.408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4399,19.1,0.026018497,148.2418,2007,2,2,1.0,3089.9778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4400,4.555,0.034410585,111.3544,1999,2,1,1.0,1342.2528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4401,12.857645184135976,0.02426524,114.0492,1985,2,3,3.0,3938.8728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4402,16.2,0.176175402,184.0608,2007,2,2,1.0,2021.3688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4403,8.975,0.088257771,84.1224,1998,2,3,-1.0,170.4448,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4404,21.1,0.020750867,128.7994,1999,2,1,1.0,1927.491,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,17.75,0.111527348,110.2912,2002,2,2,1.0,873.5296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4406,12.8,0.114318263,142.2838,2009,2,3,2.0,421.4514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,6.905,0.038363204,98.1726,2007,2,2,1.0,587.2356,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4408,10.195,0.245483691,141.8838,1998,2,3,-1.0,280.9676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4409,5.785,0.053930934,87.3856,1999,2,1,1.0,878.856,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4410,12.857645184135976,0.018942606,236.0248,1985,2,3,3.0,6636.6944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4411,7.96,0.028339599,162.4894,1987,1,3,1.0,1779.6834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4412,8.3,0.030151351,98.7384,1997,3,1,1.0,492.692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,5.46,0.107274301,145.5786,2002,2,2,1.0,3900.9222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4414,13.35,0.102670882,228.6352,1999,2,1,1.0,3435.528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4415,5.46,0.032177405,185.424,1997,3,1,1.0,5219.872,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4416,12.857645184135976,0.039734882,165.7868,1985,2,3,3.0,4913.604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4417,20.75,0.083536989,180.3318,1987,1,3,1.0,4149.9314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4418,6.59,0.026225693,119.0098,1999,2,1,1.0,2530.7058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4419,7.55,0.0273235,151.934,2007,2,2,1.0,1837.608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4420,20.85,0.03747983,192.7478,2002,2,2,1.0,2131.2258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4421,18.85,0.168531813,192.5136,2007,2,2,1.0,2916.204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4422,15.2,0.021293909,218.4824,2009,2,3,2.0,1528.6768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4423,10.1,0.030269774,152.4656,2002,2,2,1.0,2934.8464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4424,10.0,0.025822315,262.7226,2004,3,2,1.0,3171.8712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4425,8.985,0.183688161,100.27,1999,2,1,1.0,998.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4426,11.5,0.125579201,99.7358,2004,3,2,1.0,1105.8938,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4427,12.857645184135976,0.077079177,61.5536,1985,2,3,3.0,918.804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4428,19.85,0.026074491,48.6376,2009,2,3,2.0,575.2512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4429,21.1,0.010593469,234.2958,1987,1,3,1.0,3739.1328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4430,4.555,0.034357169,112.6544,1997,3,1,1.0,2684.5056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4431,20.85,0.037396901,193.8478,2004,3,2,1.0,2712.4692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4432,7.905,0.064011067,230.2694,1987,1,3,1.0,4567.388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4433,6.78,0.085981978,228.4694,2002,2,2,1.0,5480.8656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4434,12.857645184135976,0.040318693,186.224,1985,2,3,3.0,5033.448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4435,15.0,0.161762835,185.9266,2002,2,2,1.0,2581.9724,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4436,17.6,0.104878967,164.8868,1997,3,1,1.0,2456.802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4437,13.8,0.107469819,77.8012,1998,2,3,-1.0,227.7036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4438,5.11,0.034868095,163.821,2004,3,2,1.0,2120.573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4439,8.71,0.046079575,43.5744,2002,2,2,1.0,407.4696,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4440,7.235,0.058083831,113.6834,1987,1,3,1.0,230.3668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4441,12.3,0.064618976,89.8804,1997,3,1,1.0,1286.3256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4442,6.96,0.077178965,93.1146,2004,3,2,1.0,2189.1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4443,18.0,0.142910689,89.6514,1999,2,1,1.0,1859.5794,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4444,6.28,0.027682047,85.5198,1987,1,3,1.0,1744.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4445,10.5,0.142511272,158.7578,2004,3,2,1.0,2246.4092,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,14.15,0.09557165,171.0106,2002,2,2,1.0,4106.6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4447,9.8,0.02316823,47.506,1998,2,3,-1.0,186.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4448,15.85,0.061045133,44.7744,1987,1,3,1.0,181.0976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4449,10.3,0.011148865,84.854,2002,2,2,1.0,778.986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4450,17.6,0.058091269,156.2314,1997,3,1,1.0,2947.4966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4451,12.857645184135976,0.019672774,86.4198,1985,2,3,3.0,1918.8356,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4452,10.3,0.078678276,177.037,1987,1,3,1.0,3705.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,9.195,0.117667492,159.5578,1999,2,1,1.0,1283.6624,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4454,12.8,0.069902438,261.3252,2009,2,3,2.0,3410.2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4455,10.0,0.037757166,126.7994,2004,3,2,1.0,1284.994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4456,17.25,0.107021498,40.5822,2004,3,2,1.0,785.644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4457,12.857645184135976,0.032892112,49.3008,1985,2,3,3.0,1518.024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,20.2,0.100477461,187.7898,2007,2,2,1.0,2245.0776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4459,7.5,0.036228067,175.2028,2004,3,2,1.0,4427.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4460,7.895,0.094488485,100.7332,1987,1,3,1.0,1230.3984,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,15.75,0.055154296,195.5452,2009,2,3,2.0,1174.4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,12.857645184135976,0.106907604,162.8526,1985,3,1,-1.0,493.3578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,13.65,0.073060301,196.2426,2002,2,2,1.0,2570.6538,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4464,20.1,0.077439606,60.6536,2004,3,2,1.0,980.0576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4465,13.65,0.080968973,259.7936,2009,2,3,2.0,2609.936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4466,12.3,0.106492562,176.3396,1999,2,1,1.0,1395.5168,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4467,12.857645184135976,0.139330557,109.5228,1985,2,3,3.0,3426.2068,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4468,21.35,0.068822477,258.3278,1997,3,1,1.0,7028.8506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4469,7.72,0.074669288,76.3986,1987,1,3,1.0,1402.1748,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,12.1,0.025834128,165.1526,1998,2,3,-1.0,164.4526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4471,14.85,0.035227697,159.5578,1987,1,3,1.0,2085.9514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4472,12.857645184135976,0.050901814,120.5414,1985,3,1,-1.0,365.5242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4473,16.0,0.072965144,231.3668,2009,2,3,2.0,4607.336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4474,8.395,0.039492207,97.3042,1997,3,1,1.0,1091.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4475,7.365,0.042552205,225.172,2004,3,2,1.0,3395.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4476,20.5,0.020587886,89.583,1987,1,3,1.0,1797.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4477,18.25,0.130095044,257.2962,1998,2,3,-1.0,517.9924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4478,12.857645184135976,0.040747616,140.2496,1985,2,3,3.0,4093.3384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4479,7.475,0.013146636,214.5192,2002,2,2,1.0,2804.3496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4480,12.15,0.02176755,164.6184,2002,2,2,1.0,3797.7232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,7.97,0.0,172.0422,2009,2,3,2.0,5690.5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4482,15.25,0.08995645,217.1192,1999,2,1,1.0,3235.788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4483,16.35,0.062665642,225.6062,2009,2,3,2.0,1579.9434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4484,11.1,0.176182345,158.1604,2004,3,2,1.0,1901.5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,11.8,0.022843501,177.8686,1997,3,1,1.0,4621.9836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4486,14.3,0.034411238,98.6726,1997,3,1,1.0,782.9808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,13.65,0.0,36.6532,2007,2,2,1.0,755.0172,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4488,16.75,0.128861359,86.2856,2004,3,2,1.0,1406.1696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,16.25,0.078290271,93.1804,1999,2,1,1.0,1194.4452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4490,18.0,0.008539208,81.2618,2004,3,2,1.0,402.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,20.2,0.100095288,125.2678,1998,2,3,-1.0,127.1678,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4492,15.0,0.046447328,121.5414,1999,2,1,1.0,2436.828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,12.857645184135976,0.030794774,122.9072,1985,2,3,3.0,4532.7664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4494,12.857645184135976,0.159081735,193.5478,1985,2,3,3.0,4649.9472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4495,12.857645184135976,0.034705807,241.6828,1985,2,3,3.0,4873.656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4496,13.0,0.154487495,77.2986,2007,2,2,1.0,1246.3776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4497,14.65,0.072178679,262.9594,1999,2,1,1.0,5233.188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4498,12.857645184135976,0.061686402,153.9998,1985,2,3,3.0,5229.1932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4499,5.88,0.003599378,152.2998,2002,2,2,1.0,3075.996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4500,12.35,0.026832182,57.3246,2007,2,2,1.0,1332.2658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4501,9.0,0.019616991,169.6474,2007,2,2,1.0,2526.711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4502,10.395,0.05226427,158.4604,1998,2,3,-1.0,158.4604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4503,10.195,0.112203445,111.786,2004,3,2,1.0,1697.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4504,12.857645184135976,0.171761077,115.7518,1985,2,3,3.0,5351.0346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4505,9.695,0.114170506,158.9604,2002,2,2,1.0,1743.0644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4506,19.35,0.082266419,48.8034,1997,3,1,1.0,340.2238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,16.7,0.038685176,146.6102,2009,2,3,2.0,2770.3938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4508,5.985,0.095795326,128.4678,1997,3,1,1.0,508.6712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4509,8.85,0.026814124,103.7964,1998,2,3,-1.0,210.3928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4510,15.7,0.045203854,180.266,1997,3,1,1.0,1617.894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4511,12.5,0.020697723,198.8742,1997,3,1,1.0,5773.1518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,19.35,0.027827268,65.6168,2009,2,3,2.0,383.5008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4513,7.72,0.074883035,79.8986,2002,2,2,1.0,1090.5804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,17.2,0.156298858,162.1578,1997,3,1,1.0,1283.6624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4515,12.857645184135976,0.019412192,166.5474,1985,2,3,3.0,4379.6324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4516,12.857645184135976,0.105324246,125.7046,1985,2,3,3.0,3237.1196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,12.857645184135976,0.019227816,163.9842,1985,3,1,-1.0,331.5684,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4518,8.895,0.044093978,208.3954,1998,2,3,-1.0,1041.977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4519,20.2,0.117599259,195.311,2002,2,2,1.0,3338.987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,20.5,0.036140297,120.0756,1997,3,1,1.0,2302.3364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4521,17.6,0.104791689,165.2868,1987,1,3,1.0,3111.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4522,11.15,0.057021156,106.8622,1999,2,1,1.0,2011.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,12.857645184135976,0.026058181,121.9098,1985,2,3,3.0,3374.2744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4524,19.6,0.12829573,167.2816,2002,2,2,1.0,2013.3792,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4525,10.895,0.03263762,147.7102,2007,2,2,1.0,1895.5326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4526,13.85,0.034765901,114.2492,2007,2,2,1.0,1853.5872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4527,15.1,0.095696334,159.7604,2007,2,2,1.0,2693.8268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,15.0,0.071371458,125.2362,1997,3,1,1.0,1384.1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4529,12.85,0.022696131,179.9318,2009,2,3,2.0,2706.477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4530,16.85,0.267565911,194.1478,1998,2,3,-1.0,1162.4868,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4531,15.5,0.053327763,44.477,1987,1,3,1.0,865.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4532,15.85,0.007145063,41.048,2004,3,2,1.0,479.376,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4533,21.2,0.071076055,174.837,2007,2,2,1.0,5469.547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4534,13.35,0.139426044,148.3392,2004,3,2,1.0,3877.6192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
